Year	Page	Abstract
2016	31	Agreement in DNA Methylation Levels from the Illumina 450K Array, Across Batches, Tissues and Time
2016	32	Penalized Estimation of Sparse Concentration Matrices Based on Prior Knowledge with Applications to Placenta Metal Data
2016	32	Exploring the Genetic and Environment basis of Smoking in Association with Depression and Schizophrenia in the Scottish Population
2016	32	Impact of Genotyping Errors and Missingness on Phasing and Imputation in a Population Isolate
2016	33	Identifying Molecular Elements that Underlie Eye Disorders and Vision Loss Using Predicted Gene Expression
2016	33	Polygenic Model does not Explain Very Low Odds Ratios (ORs)
2016	33	A Novel Phenotype Permutation Method to Optimize Threshold selection in Random Forests
2016	34	Standard analysis methods for GWAS are not robust to complex disease models
2016	34	Joint Metabolomic and Epigenomic Study of Cigarette Smoking
2016	34	Tissue-Specificity, Timing and Sexual Dimorphism in the Expression of Puberty Related Genes Implicated in Disease and GWAS Studies
2016	35	a sensitive and high throughput microﬂuidic real time qPCR strategy at ﬁve time points that span the pubertal transition.
2016	35	BRAVOE: A Bayesian Framework to Estimate Eﬀect Sizes of Rare Genetic Variants in Case Control Studies
2016	35	Brain-Derived Neurotrophic Factor Val66Met Variants (RS6265) are Associated with Coronary Heart Disease (CHD) Outcomes in a Patient Sample
2016	35	A Targeted Genome Association Study Examining Transient Receptor Potential Ion Channels, Acetylcholine Receptors, and Adrenergic Receptors in Chronic Fatigue Syndrome
2016	36	Chronic Fatigue Syndrome, also known as Myalgic Encephalomyelitis (CFS/ME) is a debilitating condition of unknown aetiology.
2016	36	Whole Exome Sequencing in Multigenerational Mixed Cancer Families Identifies a Putative Risk Variant in the PDIA2 Gene
2016	36	Genome-Wide Interaction Study of Red-Blood Cell Fatty Acids on Inflammatory Biomarkers in the Framingham Heart Study
2016	36	Tight Clustering for Large Datasets with an Application to Microarray Data
2016	37	A Modified and Scalable Version of Tight Clustering Algorithm for Large Datasets
2016	37	Meta Genome-wide Association for Total Cholesterol and High Density Lipoprotein Cholesterol in Type 1 Diabetes
2016	37	Allele-Based N-Test in Linkage Analysis
2016	37	Adaptive Testing for Multiple Traits with Applications to Detect SNP-Brain Network Associations
2016	38	Powerful and Adaptive Testing for Multi-Trait and Multi-SNP Associations with GWAS and Sequencing Data
2016	38	Estimating and Testing Direct Genetic Eﬀects in Directed Acyclic Graphs with Multiple Phenotypes using Estimating Equations
2016	38	Blood Pressure Gene x Alcohol Exposure Interactions Capture Association Pleiotropy
2016	39	Associations of Systolic, Diastolic, Mean Arterial and Pulse Pressure with 1000G imputed SNPs in interaction with alcohol exposure, CurrD (Current Drinker vs. non-drinker) and QuD (up to 7 alcoholic drinks a week vs. more), may identify pleiotropic variants for hypertension.
2016	39	Transmission Based Association Test for Multivariate Phenotype using Quasi-Likelihood
2016	39	Gallbladder Cancer: Genetic Variants of Gemcitabine Metabolism Pathway Genes and Treatment Outcome
2016	40	Geneand Pathway-Based Association Tests for Multiple Traits with GWAS Summary Statistics
2016	40	A New World of Biobanking: CARTaGENE, Created to Accelerate Breakthroughs in Disease Detection, Targeted Prevention and Personalized Medicine
2016	40	Exploring Gene × Environment Interactions through Pathway Analysis
2016	41	Genetic Modifiers Delay the Age at Onset of Alzheimer Disease in Carriers of the G206A Founder Mutation in PSEN1
2016	41	Family-Based Rare Variant Association Study of Familial Myopia in Amish and Ashkenazi Jewish families
2016	41	Rewiring of Enhancer-Gene Interactions Drives PLAU Overexpression in the Pathogenesis of Quebec Platelet Disorder
2016	42	Determining the molecular mechanism of disease-linked genetic variation represents an important yet challenging step in bridging epidemiological discoveries with clinical intervention
2016	42	Joint Analysis of Multiple Phenotypes in Association Studies Using K-Means Clustering Approach
2016	42	Modiﬁed Random Forest (RF) for Trio Data with Alternative Splitting Criterion to Allow for Missing Genotypes
2016	43	Multivariate Genetic Risk Scores Can Increase Risk Prediction Accuracy for a wide Range of Traits
2016	43	Integration of Whole Genome Sequence and Epigenomic Data Highlights Regulatory Activity in the Genomic Architecture of Glycemic Traits
2016	43	Missense Single Nucleotide Polymorphisms on Exon 1 of the PKD1L2 Gene from Isolated B Lymphocytes in Chronic Fatigue Syndrome/Myalgic Encephalomyelitis Patients
2016	44	Genome-Wide Association Study of Duloxetine and Placebo Response in Major Depressive Disorder
2016	44	Admixture Mapping in Two Mexican Samples Identifies Significant Associations of Locus Ancestry with Triglyceride Levels in the ZNF259/APOA5 Region
2016	45	Association Analyses of Myopia in Multiplex African American Families using FBAT and a Rare Variant FBAT with Exome Chip Data
2016	45	Exploring the Heritability of Pharmacogene Expression
2016	45	IQML: A Robust Statistical Approach for Isoform Level Quantiﬁcation from RNA-Seq Data
2016	46	Field Synopsis of Genetic Variation and Colorectal Cancer; Uniﬁed 2016 Update
2016	46	False Positive Rate Inﬂation and Admixed Populations in the Quantitative Transmission Disequilibrium Test
2016	46	Prenatal Smoke Exposure Alters Mitochondrial DNA Methylation in Umbilical Cord Blood Dendritic Cells
2016	47	DNA methylation is related to perinatal factors, such as maternal smoking
2016	47	Polymorphisms in the NADPH Oxidase Complex are Associated with Hepatitis C-induced Fibrosis and Inflammation
2016	47	Multivariate Analysis of Anthropometric Traits using Summary Statistics of Genome-Wide Association Studies from GIANT Consortium
2016	48	Genome-Wide Association Analysis of Time-to-Metastasis of Colorectal Cancer Based on Mixture Cure Model
2016	48	Diﬀerential Shrinkage as a Way of Integrating Prior Knowledge in a Bayesian Model to Improve the Analysis of Genetic Association Studies
2016	48	A Uniﬁed Association test for the Meta-Analysis of Multiple Traits using GWAS Summary Statistics
2016	49	Genome-Wide Association Studies (GWAS) for complex diseases have primarily focused on the univariate analysis of each trait characterizing the disease.
2016	49	Homozygosity and Health-Related Phenotypes in an Asthma Cohort
2016	49	A Comparison of Genetic Risk Prediction and Subtyping for Generalized Vitiligo
2016	50	Risk of Cardiovascular Event in Relation to Age-at-Menopause Associated Genetic Variants in the Framingham Heart Study
2016	50	Taking into Account Gene-by-Early Environmental Tobacco Smoke Exposure Interactions to Detect Genetic Variants Inﬂuencing Time-to-Asthma Onset
2016	51	9p24 and 17q12-q21 loci stratiﬁed on asthma age-of-onset
2016	51	Physical Activity and DNA Methylation: An Epigenome-Wide Approach
2016	51	Statistical Methods for Pleiotropy: Sequential Test to Determine which Traits are Associated
2016	51	A Genome-Wide Study of GeneFine
2016	51	Particulate Air Pollution Interaction Eﬀects on	Carotid Intima-Media Thickness the Heinz Nixdorf Recall Study
2016	52	Genome Wide Copy Number Proﬁling in North Indian Gallbladder Cancer Patients
2016	52	Signiﬁcant Role of PLCE1 and LXRs Receptor Sequence Variants in Gallbladder Cancer Predisposition: A Multi-analytical Strategy
2016	53	Fine Mapping of Lung Function Association in the MHC Region by Haplotype Imputation Reveals an Amino Acid change Underlying SNP Associations
2016	53	Admixture Mapping using Linear Mixed Models
2016	53	Statistical and Analytical Challenges in Microbiome Analysis of Saliva Samples using Nanopore Sequencing Compared with 16S Sequencing
2016	54	Pilot Data Comparison of Oxford Nanopore Technologies MinION Sequencing System with Standard 16S Sequencing
2016	54	Genome-wide Gene by Stress Interaction Analysis Reveals Sex Difference for Kidney Function among Hispanic Individuals
2016	54	Follow-up of G×E Interactions: EBF1 G×E Association, Synthetic Chronic Psychosocial Stress, and Dropout from a Structured Exercise Program
2016	55	Missing Data in Canonical Correlation Analysis of Multiple Phenotypes and Multiple SNPs
2016	55	Quantifying risk of bias in systematic reviews of genetic association studies
2016	55	The Power and Type I Error of Tiled Regression Analysis Depend on the Selection Criteria at all Stages
2016	56	Genome-Wide Analysis of Copy Number Variation and Common Facial Variation in a Large Cohort of Bantu Africans
2016	56	PhenoScanner: A Database of Human Genotype-Phenotype Associations
2016	56	A statistically Efficient Gene-Mapping Method that Reduces Sequencing Costs and Better Prioritizes Candidate Genes
2016	57	Using Polygenic Risk Scores to Predict Response to Methotrexate in Rheumatoid Arthritis
2016	57	Replication of a Single Nucleotide Polymorphism Variant in CETP Gene Associated with Large-HDL Particle in the ClinSeq® Study
2016	58	A Genome-Wide Association Study of Multiple Longitudinal Traits with Related Subjects
2016	58	Comparison of Variant Calling Software for Pooled Sequencing Studies
2016	58	Mediation Analysis of Bidirectional Associations with Application to Obesity and Diabetes
2016	58	Genome-Wide Meta-Analysis of Response to Methotrexate in Rheumatoid Arthritis Patients on behalf of the MATURA Consortium
2016	59	Genome-wide study of response to methotrexate in rheumatoid arthritis
2016	59	Personalized Prevention? Causal Inference Methods for Evaluating Genetic Targeting Strategies for Screening
2016	59	A Prospective Likelihood Copula-Based Approach for the Analysis of Secondary Phenotypes in Ascertained Samples
2016	60	Impact of Genetic Variants on Latent Class Modeling of Parenting Behavior in Neurodevelopmental Studies
2016	60	A Gene-by-Environment Analysis of 184,428 Subjects Reveals a Role for Adaptive and Innate Immunity in Coronary Artery Disease in Subjects with Type 2 Diabetes
2016	60	Investigating Interactions Among Genetic and Environmental Risk Factors in Longitudinal Family Studies
2016	61	Enhancing Power of Rare Variant Association Test by Zoom-Focus Algorithm (ZFA) to Locate Optimal Testing Region
2016	61	The Influence of Genetic Susceptibility and Calcium Plus Vitamin D Supplementation on Fracture Risk
2016	62	Discovery of Novel Loci Associated with Heart Rate from Exome Chip Analysis
2016	62	Locus Discovery in Genome-wide Association Studies using Bivariate Analysis
2016	63	To Adjust or not Adjust: Genomic Screens Using a Compound of Models Including Adjusted Phenotypes can Distinguish Biological Models for Obesity
2016	63	The Role of Early-Life Growth Development, FTO Gene and Exclusive Breastfeeding on Child BMI Trajectories
2016	63	The Association Between Telomere Length and BMI in Middle-Aged and Older Adults
2016	64	A Novel Region-Based Bayesian Approach for Rare Variant Association Test with Application to a Lung Cancer Study from Toronto
2016	64	SNP-Treatment Interactions of Cardiovascular Medications and Risk of Acute Coronary Syndrome Recurrence
2016	64	Multi-Variant Linear Regression Tests with Reduced Degrees of Freedom for Association Analysis of Common Variants
2016	65	A General Framework for Adaptive Set-Based Testing of Gene-Environment Interactions
2016	65	Leveraging Cross-Disease Genetic Correlations and Large-Scale DNA-Linked Electronic Medical Records to Improve Risk Prediction of Disease
2016	66	A Novel Method to Detect Associations between Multiple Phenotypes and Genetic Markers
2017	1	Multi-Omics Approaches in Genetic Epidemiology Studies
2017	1	Whole Genome Sequence-Based Association Studies for Complex Traits in Isolated Populations
2017	1	The 100,000 Genomes Project Transforming Healthcare
2017	2	Shrinkage Methods for Calculating Polygenic Risk Scores
2017	2	Integrating Different Shapes and Sources of Genomic Data to Prioritize Disease-Candidate Genes
2017	2	FUN-LDA: A Latent Dirichlet Allocation Model for Predicting Tissue-Specific Functional Effects of Noncoding Variation
2017	2	Uniﬁed Sequence-Based Association Tests Allowing for Multiple Functional Annotations, and Applications to Meta-Analysis of Noncoding Variation in Metabochip Data
2017	3	Substantial progress has been made in the functional annotation of genetic variation in human genome
2017	3	SEQSpark: A Complete Analysis Tool for Large-Scale Rare Variant Association Studies using Whole Genome and Exome Sequence Data
2017	3	Assessing the Causal Role of Body Mass Index on Cardiovascular Health in Young Adults: Mendelian Randomization and Recall-By-Genotype Analyses
2017	4	Comparison of Methods for Transcriptome Imputation Through Application to Two Common Complex Diseases
2017	4	Joint Fine Mapping of Multiple Related Diseases Increases Power Through Exploiting Shared Causal Variant Structure
2017	4	Estimating Indirect Eﬀect when the Mediator is a Censored Variable in a Mediation Model
2017	5	A mediation model for censored data in a mediation model
2017	5	Identifying Positive Selection Associated with Antimalarial Drug Resistance in Plasmodium falciparum using Identity-By-Descent Analysis
2017	5	Disease-Informed Bayesian Association Scan Reveals Novel Loci Associated with Human Lifespan and Linked Biomarkers
2017	6	DoriTool: A Bioinformatics Integrative Tool for Post-Association Functional Annotation
2017	6	Bayesian Generalized Least Squares in Multiethnic Fine-Mapping
2017	6	Comparing the Effectiveness of Current Methods of Polygenic Score Measurement
2017	7	Multivariate Generalized Linear Model for Genetic Pleiotropy
2017	7	Discovery and Fine-Mapping of Type 2 Diabetes Susceptibility Loci Across Diverse Populations
2017	8	The Role of Coding and Low-Frequency Variants Contributing to Anthropometry
2017	8	X-Chromosome Association on Microbiome Data
2017	8	A Bayesian Hierarchical Model for Pathway Analysis with Simultaneous Inference on Pathway-Gene-SNP structure
2017	9	Improved Genotype imputation in Disease-Relevant Regions with Inclusion of Patient Sequence Data: Lessons from Cystic Fibrosis
2017	9	Summary Statistic GWAS Joint Re-Analyses Across 30 +Traits
2017	9	Multi-Phenotype Genome-Wide Meta-Analysis of Lipid Levels and BMI in 64,736 Europeans Suggests Shared Genetic Architecture
2017	10	Serum lipid levels and obesity share biochemical pathways, suggesting shared genetic factors.
2017	10	Novel Agglomerative Partitioning Framework for Dimension Reduction of High-Dimensional Genomic Datasets
2017	10	JEM: A Joint Test to Estimate the Effect of Multiple Genetic Variants on DNA Methylation
2017	11	Population-Wide Whole-Genome Sequencing in an Isolated Cohort Reveals Rare Variant Burdens Associated with Multiple Quantitative Traits
2017	11	Semiparametric Methods for Estimation of a non-Linear Exposure-Outcome Relationship Using Instrumental Variables in Mendelian Randomization
2017	11	Analyses of Copy Number Variation in Cutaneous Melanoma Implicates its Functional Role in Gene Expression Regulation
2017	12	Cutaneous Melanoma (CM) is the most aggressive form of skin cancer and accounts for the majority of deaths from skin cancer worldwide
2017	12	Influence of Lung Development Genes on Lung Function in Adults: Application of a Bayesian Model to UK Biobank Data
2017	12	Whole Genome Sequence Association Analysis of Type 2 Diabetes and Glycemic Traits in Trans-omics for Precision Medicine (TOPMed)
2017	13	Using IPCAPS to Identify Fine-Scale Population Structure
2017	13	A Fast and Accurate Algorithm to Test for Binary Phenotypes and its Application to PheWAS
2017	14	Multi-SKAT: A Generalized Framework for Testing Pleiotropic Associations of Rare Variants
2017	14	Polymorphism of Genes Related to Hypertension: A Hospital-Based Study
2017	14	A Meta Genome-Wide Association Study Identifies a Novel Locus for Cardiovascular Disease in Type 1 Diabetes
2017	15	Reconstructing a Melanoma Data Set for Evaluating Differential Treatment Benefit According to Biomarker Subgroups
2017	15	Joint Statistical Modeling of Multiple Phenotypes in Samples with Related Individuals
2017	15	A Parallel Algorithm to Construct Whole-Genome Network of Gene Regulation
2017	16	A Two-Stage Penalized Least Squares Method for Constructing Whole-Genome Networks
2017	16	Exact Tests of Zero Variance Component in Presence of Multiple Variance Components with Application to Longitudinal Microbiome Study
2017	16	Disease as Collider: A New Case-Only Method to Discover Environmental Factors in Complex Diseases with Genetic Risk Estimation
2017	17	Electronic Health Record: An Untapped Resource for Family-Based Genetic Epidemiologic Research
2017	17	Understanding Source of Prediction Power of Neural Network for Complex Disease in Omics Genetic Data through Stratiﬁed and Randomized Experimental Design
2017	17	Association of D7S2420 Marker with ARNSHL Non-Syndromic Deafness in Five Iranian Ethnic Groups
2017	18	Tobacco Smoking, Genes Involved in the Metabolism of Xenobiotics and Breast Cancer Risk
2017	18	A Unified Partial Likelihood Approach for X-Chromosome Association on Time to Event Outcomes
2017	18	Incorporating Genetic Networks into Case-Control Association Studies with High-Dimensional DNA Methylation Data
2017	19	Genome-Wide Interaction Study of Smoking Behavior and Non-Small Cell Lung Cancer Risk in Caucasian Population
2017	19	Association Score Testing for Rare Variants and Binary Traits in Family Data with Common Controls
2017	19	Ontogeny Related Changes in the Pediatric Liver Transcriptome
2017	20	A major challenge in implementing personalized medicine in pediatrics is identifying the appropriate drug dosages for children.
2017	20	Tissue-Specific Sexual Dimorphism in Autosomal Gene Expression
2017	20	Genome-wide Meta-analyses of Stratified Depression in Generation Scotland and UK Biobank
2017	21	Exploring the Genetic Architecture of nsCL/P
2017	21	Gene-Based and Gene Set Enrichment Analyses Based on a Case-Control Genome-Wide Association Study of Multiplex Schizophrenia in Taiwan
2017	21	Parent-of-Origin-Environment Interactions in Case-Parent Triads With or Without Independent Controls
2017	22	Gene-environment interactions: A new framework to analyze parent-of-origin effects with applications to orofacial clefts
2017	22	Gender Differences in Brain-Derived Neurotrophic Factor (BDNF) Val66Met Variants and Stressful Life Events on Psychological and Metabolic Phenotypes
2017	22	The effect of Brain-Derived Neurotrophic Factor (BDNF) Val66Met Variants on the Path from Psychosocial Stress to Depression, Body Mass Index, and Pre-Clinical Atherosclerosis
2017	23	Study of Atherosclerosis
2017	23	Comparison of Bayesian Network Methods for Estimating the Direction of Causality in Biological Data
2017	23	Predicting Treatment Response in Rheumatoid Arthritis Using SNP Data
2017	23	Genome-wide Meta-analysis of 24 Age-related Phenotypes Leveraging Longitudinal Follow-up and Genetic Heterogeneity Identified Abundant Associations in a Modest Sample of 26,371 Individuals
2017	24	Genetic Predisposition to Age-Related Phenotypes: Insights from a Comprehensive Approach
2017	24	Differences in Correlations of miRNA and Methylation with Target mRNA in Histologic Subtypes of Cervical Cancer
2017	24	Height Associated Variants Demonstrate Assortative Mating in Human Populations
2017	24	Variant of the microRNA (MIR6723) is associated with Body Mass Index in a large sample of African Ancestry Populations
2017	25	A Novel Method to Detect Exon Usage Switches at Different Stages of Brain Development
2017	25	Identifying and Utilising Genetic Variants Associated with Morning Plasma Cortisol: a CORtisol NETwork (CORNET) Analysis
2017	26	Understanding the Causal Eﬀects of Iron Metabolism on Chronic Disease Outcomes Using Mendelian Randomization
2017	26	Comparison of Whole-Genome Sequencing Data to Imputation Data for Cases with Venous Thromboembolism from the GENEVA Study
2017	26	Preliminary Results from Genome-wide Meta-analysis of Survival Time in Idiopathic Pulmonary Fibrosis
2017	27	Idiopathic pulmonary ﬁbrosis (IPF) is a rare lung disease of unknown cause, with few eﬀective treatments available and poor prognosis (median survival time of 3 years).
2017	27	Incorporating Interaction Eﬀects in Trait Prediction Using MB-MDR
2017	27	TheCOL5A3 andMMP9 Genes Interact in Eczema Susceptibility
2017	28	Interaction between COL5A3 and MMP9 genes on eczema susceptibility
2017	28	Type 2 Diabetes Mellitus and Pancreatic Cancer Risk. An Independent Etiological Relation?
2017	28	Deciphering the Common Genetic Susceptibility to Pancreatic Cancer
2017	29	Our work adds important new knowledge to understand the genetics underlying PDAC through a post-GWAS functional in-silico analysis, by integrating additional –omics data that may reveal potential causal regions.
2017	29	A Simulation Study of Winner’s Curse Bias and Bootstrap Bias Reduction in Genome-wide Analysis of Low-frequency Variants
2017	29	A Systematic Review of Genetic Syndromes with Diabetes
2017	29	Systematic Review and Meta-Analysis of the Association between FTO rs9939609 Obesity Polymorphism and Suicide in a Large-Scale Multiethnic Population
2017	30	An in silico extraction from GWAS literature based on a collaborative model
2017	30	Replication of Tuberculosis Susceptibility SNPs Found by GWAS Suggested the Need of Better Alternative Phenotypes
2017	30	Improved Phasing and Imputation for Large-Scale Data
2017	30	Rare variants and parent-of-origin effects on whole blood gene expression assessed in large family pedigrees
2017	31	Studying genetic effects on gene expression in related individuals provides insights inaccessible when using unrelated individuals
2017	31	The GAIT2 study of 935 individuals from 35 pedigrees, with whole blood RNA-seq, blood cell count and extensive phenotypic information available
2017	31	Identification of 11,297 eQTLs using a variance components based cis association mapping
2017	31	Excess of variants with MAF <0.01 compared to eQTLs from the DGN study with unrelated individuals
2017	31	Identification of 12 significant parent-of-origin effects on expression
2017	31	A powerful framework for integrating eQTL and GWAS summary data
2017	31	Two new gene-based association analysis methods: PrediXcan and TWAS
2017	31	A more powerful gene-based association test to integrate eQTL data with GWAS data
2017	31	Imaging-Wide Association Study: Integrating Imaging Endophenotypes in GWAS
2017	31	A new and powerful approach called imaging-wide association study (IWAS)
2017	31	IWAS extends the promising transcriptome-wide association study (TWAS)
2017	31	Genetics of the Measure of Physiological Dysregulation: Insights from Longitudinal Data
2017	31	"Novel implementation of the statistical (Mahalanobis) distance measure (DM) for evaluating the level of ""physiological dysregulation"" in aging body"
2017	32	allows reducing high-dimensional biomarker space into a single estimate which summarizes information about various biomarker trajectories
2017	32	Genome-wide Trans-Ancestral Meta-Analysis Provides New Insights into Genetic Architecture of Gout
2017	32	Polymorphisms in MicroRNA Processing Machinery Genes were Associated with Liver Cancer Risk in a Chinese Population
2017	32	Extension of a Phenotype Imputation Approach in Genome-wide Association Studies
2017	33	Statistical power is a limitation of genome-wide association studies (GWAS)
2017	33	PhenIMP: A phenotype imputation method incorporating family structure and correlation between multiple phenotypes
2017	33	HOXB13 G84E Mutation and Prostate Cancer Risk: Kin-Cohort Analysis Using Data From the UK Genetic Prostate Cancer Study
2017	33	The Michigan Genomics Initiative: A Model Framework for Genetic Discovery Using Patient Electronic Health Records
2017	34	The Stressed Pancreas Determines the Islet Cells to Codify the Glucagon-L Peptide 1 Receptor with Bariatric Surgery used as Functional Stressful Factor
2017	34	Comparison of Haplotype-Based Tests for Detecting Gene-Environment Interactions with Rare Variants
2017	34	Evaluation of Variable Selection Methods for Random Forests and Omics Data Sets
2017	35	Genetic Variants Associated with Longitudinal Change of Fasting Glucose
2017	35	Epistasis Detection for Human Complex Diseases in Structured Populations
2017	35	Characterizing Heritability, Pleiotropy and Functional Impact in Primary Biliary Cholangitis Using Pre-existing Genome-wide Data
2017	36	Primary Biliary Cholangitis (PBC) is a rare autoimmune cholestatic liver disease, often associated with other autoimmune conditions
2017	36	Machine Learning Optimised for Personalized Medicine: Predicting Lifetime and Recurrent Depression in the Generation Scotland Cohort Study
2017	36	Computing Competing Risks Based on Family History in Genetic Disease with Variable Age at Onset
2017	37	Replication of Epigenome-wide Associations Related to Body Mass Index Using the Inﬁnium MethylationEPIC BeadChip on Repeated Samples
2017	37	Possible Association between Polygenic Risk for Psychiatric Disease and Deep Grey Matter Volume in Preterm Infants
2017	37	An Improved Polygenic Risk Score for Risk Prediction in Breast Cancer
2017	38	Stratiﬁcation of women according to the risk of developing breast cancer can improve screening and prevention by targeting those most likely to beneﬁt.
2017	38	Association of Polygenic Risk Scores with the Risk of Chronic Lymphocytic Leukemia (CLL) and Monoclonal B-Cell Lymphocytosis (MBL)
2017	38	Characterization of Methods for Familial Aggregation of Traits in Large Pedigrees
2017	39	Estimation of Heritability of the Disease on the Binary Trait using Liability Threshold Model
2017	39	Comparison of Whole Genome Sequencing Data to Imputation Data for Cases with Venous Thromboembolism from the GENEVA Study
2017	39	A Comparison between Genetics Papers Relating to Immune Disorders and Psychiatric Disorders
2017	40	Gene-Environment Interactions between Newly Identiﬁed Breast Cancer Susceptibility Loci and Non-Genetic Risk Factors in Association with Breast Cancer Risk
2017	40	Genome-wide Association Study of Internal Hematopoietic Cellular Traits
2017	41	Phenotypic and Genetic Analysis of Cognitive Performance in Major Depressive Disorder in the Generation Scotland: Scottish Family Health Study
2017	41	Hierarchical Model Selection with Quantile Regularization
2017	41	Tissue-Specific Trans-Ancestral Analysis of Genetically Regulated Expression with 15 Metabolic and Cardiovascular Traits Identifies Novel Loci
2017	42	interpretation of genome-wide association results is diﬃcult due to a lack of biological context. To better understand the genetic etiology of complex cardiometabolic traits, we pre-dicted individual-level gene expression from common vari-ants using PrediXcan and determined genes with diﬀeren-tially predicted expression for a series of phenotypes.
2017	42	Findings from a Longitudinal Metabolome-wide Association Study of Cognitive Decline in Healthy Adults with Increased Risk for Alzheimer’s Disease
2017	42	Development and Application of Methodology for the Analysis of Rare Genetic Variants with Time to Event Outcomes Using SurvivalGWAS_RV
2017	43	Re-Evaluation of SNP Heritability in Complex Human Traits
2017	43	Customizing the LASSO with External Information
2017	43	Genome-wide Meta-Analysis of Parent-of-Origin Effects of Asthma in Four Cohorts
2017	44	Insights into Iron Metabolism: Discovery of New Genetic Loci Associated with Soluble Tansferrin Receptor
2017	44	Assessing the Clinical Utility of Lung Cancer Polygenic Risk Model
2017	45	Eﬀect of Bias and Misclassiﬁcation on Gene-Environment Studies Conducted in Observational Cohort Settings: A Simulation Study
2017	45	Combining Genetic, Transcriptomic and Clinical Variables to Predict Melanoma-speciﬁc Survival
2017	45	Novel Mixed Model Algorithm for Fast and Eﬃcient Epigenome-wide Analysis of Complex Traits
2017	46	A Comparison of Univariate and Multivariate GWAS Methods for Analysis of Multiple Dichotomous Phenotypes
2017	46	Co-inheritance of APOL1 Risk Variants and Polymorphisms of the BCL11A, G6PD, HBA1 and HBA2 Genes in Sickle Cell Anemia Patients from Nigeria
2017	47	APOL1 ,HBA1 ,HBA2 ,G6PD andBCL11A genes by PCR.
2017	47	A Hierarchical Approach to Genetic Fine Mapping Incorporating Functional Annotation
2017	47	Adverse Childhood Experiences Inﬂuence DNA Methylation Proﬁle among African American Mothers and Children in the InterGEN Study
2017	47	Genome Partitioning and Dimension Reduction Strategies for Multi-SNP Association Analysis of Genome-sequencing Data Utilizing Linkage Disequilibrium Structure
2017	48	In genetic association analysis using high-density genome sequencing data based on multi-SNP regressions, researchers should determine analysis units that guarantee good efficiency and interpretable results and adopt a strategy to deal properly with multicollinearity.
2017	48	The French Exome (FREX) Project: A Population-based Panel of Exomes to Help Filter Out Common Local Variants
2017	48	Detection of Deletions or Excess Homozygosity Associated with Head and Neck Cancer in a Whole-Genome Case-Control Study
2017	49	Construction of an Exome-wide Risk Score for Schizophrenia Based on Weighted Burden Tests
2017	49	A Genome-wide Association Study in Fibromuscular Dysplasia Indicates Sexual Dimorphism in its Genetic Etiology
2017	49	Bayesian Model Averaging to Derive Multi-SNP Mendelian Randomization Instruments from Meta-GWAS Summary Statistics
2017	50	JAM: A Bayesian Model Averaging Approach for Mendelian Randomization Using Meta-GWAS Summary Data
2017	50	Estimating the Heritability of Gene-Environment Interactions
2017	50	Interaction of Genetic Variants with Secondhand Smoke Exposure in Early Life on Time-to-Asthma Onset
2017	51	Lipid metabolism. Further analysis investigating enrichment of loci interacting with ETS in cis-regulatory elements and co-localization with loci detected by epigenome-wide analysis of ETS in early life is underway.
2017	51	Genome-wide Association Study Combining UK Biobank and GASP Consortium Highlights Novel Loci Associated with Moderate-Severe Asthma
2017	51	Small Posterior Fossa in Chiari Malformation Affected Families is Significantly Linked to 1q43-44 and 12q23
2017	51	Genome-wide Association Study of Susceptibility to Mild Malaria in Two Cohorts of Young Beninese Children
2017	52	GWAS of mild malaria attacks
2017	52	Comparison for secondary phenotype analysis in ascertained family studies: applications to the social anxiety disorder study
2017	52	A General Framework for Variable Selection in Linear Mixed Models with Applications to Genetic Studies with Structured Populations
2017	53	Penalized Family-Wise Regression for Genetic Association Studies
2017	53	Demystifying Causal Effect Heterogeneity of Composite Risk-Factors in Multi-Instrument Mendelian Randomisation Studies Using a Novel Bayesian Feature Selection Algorithm
2017	53	Evidence of Genetic Predisposition for Metabolically Healthy Obesity and Metabolically Obese Normal Weight
2017	53	The SigMod Network Analysis Method Identifies Gene Modules for Cutaneous Melanoma and Nevus Count that Share Relevant Candidates
2017	54	Genetic Variation and Human Diseases unit, Paris, France;2Université Paris Diderot, Sorbonne Paris Cité, Paris, France;3AP-HP, Hôpital Avicenne et Université Paris 13, Bobigny, France;4AP-HP, Hôpital Cochin et Université Paris Descartes, Paris, France;5McGill University, Montreal, Canada
2017	54	LD Score Regression for Non-continuous Traits
2017	54	Genome-wide Association Study Identifies Nine Novel Loci for Subclinical Atherosclerosis and Downstream Regulatory Effects in Tissues Affected by Atherosclerosis
2017	55	Co-localization of carotid plaque with aorta eQTLs and cIMT with mammary artery eQTLs
2017	55	Family-based Association Tests of Myopia Reveal a Potentially Hidden Association Signal Upstream of Two GABA Receptor Genes
2017	55	Revisiting Broad-sense Heritability Estimation in a Population Isolate
2017	55	Exploring the Use of Fuzzy Clustering Approaches to Classify HbA1c Associated Signals into Glycaemic and/or Erythrocytic Pathways
2017	56	On the Gain of Mega-imputation and Mega-analysis compared to Meta-imputation and Meta-analysis Exempliﬁed on Genetics of Age-related Macular Degeneration
2017	56	TRQUANT: A New Implementation of Tiled Regression for Quantitative Traits
2017	56	Han Chinese Families Show Signiﬁcant Linkage for Myopia on 10q26 and Suggestive Linkage on 9q33
2017	57	Myopia is caused by an overgrowth of the eye which causes light to focus in front of the retina, leading to blurry vision.
2017	57	155 Block-wise Descent Algorithms for Group Variable-Selection in Quantile Regression
